City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
104,Mar Del Plata,AR,2022-07-28 02:06:44,-38.0023,-57.5575,51.1,58,100,13.8
105,Wangqing,CN,2022-07-28 02:09:08,43.3218,129.7634,83.48,57,85,6.29
106,Pevek,RU,2022-07-28 02:04:13,69.7008,170.3133,36.18,87,96,4.56
107,Palana,RU,2022-07-28 02:09:08,59.1167,159.9667,51.78,89,89,9.13
108,Goderich,CA,2022-07-28 02:07:22,43.7501,-81.7165,72.91,90,0,10.13
109,Kibala,TD,2022-07-28 02:09:09,9.1104,18.3463,71.76,93,100,2.17
110,Port Elizabeth,ZA,2022-07-28 02:05:02,-33.918,25.5701,60.1,84,43,9.15
111,Katsuura,JP,2022-07-28 02:04:35,35.1333,140.3,83.03,79,83,11.9
112,Trelew,AR,2022-07-28 02:09:10,-43.249,-65.3051,40.5,80,2,14.29
113,Daru,PG,2022-07-28 02:09:10,-9.0763,143.2092,78.22,88,46,18.81
114,Northam,GB,2022-07-28 02:09:10,51.0333,-4.2167,54.39,84,100,3.83
115,Lazaro Cardenas,MX,2022-07-28 02:09:11,17.9583,-102.2,81.1,76,100,2.33
116,Soe,ID,2022-07-28 02:09:11,-9.8607,124.284,74.01,51,34,11.23
117,Toktogul,KG,2022-07-28 02:09:12,41.8708,72.9402,80.37,37,0,0.67
118,Saskylakh,RU,2022-07-28 02:09:12,71.9167,114.0833,70.92,58,85,10.11
119,Hamilton,US,2022-07-28 02:05:06,39.1834,-84.5333,78.57,88,0,4.61
120,Coahuayana,MX,2022-07-28 02:09:13,18.7333,-103.6833,79.59,80,100,1.66
121,Butaritari,KI,2022-07-28 02:09:13,3.0707,172.7902,81.84,77,11,14.43
122,Ayagoz,KZ,2022-07-28 02:09:14,47.9714,80.4392,82.51,26,16,13.0
123,Faanui,PF,2022-07-28 02:09:14,-16.4833,-151.75,78.69,76,15,25.5
124,Bredasdorp,ZA,2022-07-28 02:09:14,-34.5322,20.0403,48.56,92,0,5.68
125,Lebu,CL,2022-07-28 02:09:15,-37.6167,-73.65,48.6,85,12,5.48
126,Hakkari,TR,2022-07-28 02:09:15,37.5833,44.1667,49.78,57,0,3.44
127,Kisangani,CD,2022-07-28 02:09:16,0.5167,25.2,70.59,97,100,1.99
